"Estimate","Std..Error","t.value","Pr...t..","Estimate.1","Std..Error.1","t.value.1","Pr...t...1","Estimate.2","Std..Error.2","t.value.2","Pr...t...2","Estimate.3","Std..Error.3","t.value.3","Pr...t...3","Estimate.4","Std..Error.4","t.value.4","Pr...t...4","Estimate.5","Std..Error.5","t.value.5","Pr...t...5"
2.12969090556574,0.0990151890420161,21.5087293795099,6.59056204656215e-07,2.12969090556574,0.0676721403986093,31.4707188663048,6.8387654881926e-08,1.92943416837617,0.0976371131818174,19.7612783243932,2.41330311251325e-09,1.92943416837617,0.10810670822118,17.8474971639009,6.51308520583665e-09,1.71715783236796,0.19780406687194,8.68110478982047,5.39053038368404e-05,1.71715783236796,0.219037170527672,7.83957274571816,1.40547738224484e-05
-0.123141517274701,0.156556760162458,-0.786561481899073,0.461465914564346,-0.294541069332029,0.0957028587465296,-3.07766218470156,0.0217279078288112,-0.0241082702905207,0.138079729652683,-0.174596737342701,0.864880766542691,-0.114163980965524,0.152885972949904,-0.746726326573676,0.472419871954756,-0.115398338235564,0.279737194062851,-0.412524114364416,0.692296678574903,-0.146645218515876,0.309765337224062,-0.473407450394631,0.646087637970648
-0.247504333714962,0.156556760162458,-1.58092396302866,0.164978940361698,-0.220891164999454,0.10699904889915,-2.06442176142753,0.0845375122531605,0.12747739724006,0.138079729652683,0.923215866374512,0.377632585946289,-0.0463864201440259,0.152885972949904,-0.30340533699076,0.767799353887233,0.25053887465433,0.312755690879793,0.801068955610544,0.44942291714171,-0.0378863996343166,0.309765337224063,-0.122306775747837,0.905079088773636
-0.143076726434003,0.156556760162458,-0.913896827486296,0.396010134240637,-0.145218446198115,0.10699904889915,-1.35719380398407,0.223549733616967,0.054174590768294,0.138079729652683,0.392342821821575,0.703037188523386,-0.137190627887477,0.152885972949904,-0.897339535082333,0.390629920480004,0.284466698500499,0.395608133743879,0.719061804438696,0.49540037178897,0.0197655425357714,0.309765337224062,0.0638081158883002,0.950380490372357
-0.434697863558467,0.156556760162458,-2.77661509542854,0.0321403489068823,-0.325237184807998,0.135344280797219,-2.40303604180577,0.0530748910165734,-0.161054586035699,0.138079729652683,-1.16638833549867,0.270520676590722,-0.0190772278987336,0.152885972949904,-0.124780760004612,0.903169875650347,-0.0600896555833835,0.279737194062851,-0.214807529562488,0.836041320637242,0.0257203491136905,0.309765337224063,0.0830317211866938,0.935464884817318
