Row.names	freq	prev	p.freq	p.prev	p	contaminant	Kingdom	Phylum	Class	Order	Family	Genus	Species
0d10216f758d3d7ead6c0626a6e79625	0	0	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
0f5705e4f187d11ff4c55cccc8abc241	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Neocamarosporiaceae	Neocamarosporium	Neocamarosporium_leipoldtiae
2fe4cd2d3c56575b38d33aecac03d074	6.058127735623306e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
e256b4d6600fa59c70f20ce23a7f47ea	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_lolii
fa90f8e7454aedaf40a8d852161b0ad5	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	NA
7a8abc0e9b4586d8f529a891100172a4	8.108947180634907e-5	1	NA	NA	NA	FALSE	Fungi	NA	NA	NA	NA	NA	NA
e78aaaef90072fd33054a81cf44503a9	3.1645523754272536e-5	2	NA	0.6068376068376069	0.6068376068376069	FALSE	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
0e3e4dbda7623717d59a360a64d2b061	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	NA	NA
b1f515672569982ac9e1feed7c984c67	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_infectoria
8b094d794e0c9977c6b4b4e00c06c799	5.318755318755318e-5	1	NA	NA	NA	FALSE	Fungi	NA	NA	NA	NA	NA	NA
518d2187569a66f9cc0f12880f787d3a	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Starmerella	Starmerella_apicola
68359e37d54b29aeb690c0dd560444e9	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Davidiella	Davidiella_sp
2661407e8842145894bad42b0cf49a28	5.553283757654697e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_victoriae
2b1754b92e896070bcbbeb27f4f044c7	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia_sp
3eb589b89fcebac91f5837363a927306	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae
983431c64aa1faeb9657d78629f25e31	5.4488451572314255e-5	4	NA	0.6972649572649572	0.6972649572649572	FALSE	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_globosa
ffd051bb97421de65fd8db85ae52aedc	0	0	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
8c99362441dda71fed992efe254781df	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_tenuissimum
3e5362227bb754c83588e91b2d26145d	0	0	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
78a4275c875847ad1865fc0b1fefd00e	1.4849662021692386e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Issatchenkia	Issatchenkia_orientalis
6aa212c95bec2215be2e2b4df93cbf88	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neostagonospora	Neostagonospora_spinificis
f33b6c0b5a83e57936e5418d56d86ec0	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_sp
46e8ca309c11af575800dc01918476aa	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Flavodon	Flavodon_flavus
6820a4954d2c65c600d880895805a3a1	2.986857825567503e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
0ddcf0c89af2c3f6a5854fdecae66ae6	3.938631487736955e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_tenuissimum
51d224836e56419b630ec3bc7e1d6cfb	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_tephrensis
7e4b3d7289e1746fe587e2fcde8132fd	7.368532048667885e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_albicans
481c03110c82496084112e30906714ee	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria_phoenicicola
6c2a009b42bb05ae1cace91c8877fb59	0	0	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
7a84dbab3f2c2a22835902a312fe275e	6.264358657117677e-5	3	NA	0.654017094017094	0.654017094017094	FALSE	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae	NA	NA
a45665c4e4732fa6e00bea9e20fbcc4c	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Davidiella	Davidiella_sp
d4313293d0f89f27be09e706c08ca02c	0	0	NA	NA	NA	FALSE	Fungi	NA	NA	NA	NA	NA	NA
7f7dd948cac5205f7d56f69b98828cd3	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_arboricola
fbe602db02ecf3f196c1d00b798bdd09	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Phlebia	Phlebia_sp
c6d2d98cd172242c470c12013bfa3fad	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula_kratochvilovae
262b57075480b5f02d9025a7a75ac69c	4.627736464712247e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia_sp
ed97cd797ef32207544dbc64713be05c	4.239587572920906e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_sp
d5bebb0aebe19183af2819fe85ecc3b0	1.8536585664764573e-5	2	NA	0.6068376068376069	0.6068376068376069	FALSE	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Curvibasidium	Curvibasidium_sp
76c9ce595840d97535f994ffb306ba9e	1.2904328918439803e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Phaeothecoidea	Phaeothecoidea_minutispora
9c81eda41bf8fc71bc5412cf48e250a0	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Morinia	Morinia_acaciae
4477822da9fb4a5a9c90c967b487487e	0	0	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
1de0b4d5b3e1162712f8bef92783c3aa	7.27505732605268e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	NA	NA
776f15e4928236edcb2ccb5277a72eb1	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	NA
1319b87ec27befa5217337623eb38a28	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_diffluens
6d209bd85bd430e4f06489be37c8753f	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Ascochyta	Ascochyta_medicaginicola_var._macrospora
fbdd86b27887fdf210c7e8e3450a5e84	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	NA
f53f8f89d4b743e16f8866ffb3643009	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	Saitozyma_paraflava
45ec28740110f2f9f4536ac229bc4770	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Phaeothecoidea	Phaeothecoidea_intermedia
7edc8278a16a71f0943a13c37ba1f5e6	1.1200716845878136e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	Neodevriesia_fraserae
13b54f28ac3394da0f162c0dee01591a	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Phaeothecoidea	Phaeothecoidea_minutispora
bd07151939dd1e1f8213f1f7af21e671	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_thomii
1efa3daa2f594a541fb913dd77c5ad5a	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
228730bc5d6d96f2dbf71b5ebfcffb0c	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_albida
3e091e0346175ad599c95a8243247cc2	0	0	NA	NA	NA	FALSE	Fungi	NA	NA	NA	NA	NA	NA
273c20775bf0ec0b4936867a14c95916	9.678246688829852e-6	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiotremataceae	Atrocalyx	Atrocalyx_bambusae
5c43a1a378b17937c1019e2c63805b09	7.579972744353322e-5	1	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
eed8e2adbe95987081836821e757c1aa	0	0	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
2b9d39874e908711f71b4424c8a7fba0	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Phaeothecoidea	Phaeothecoidea_intermedia
f7e5eb3c32beb165c97a04726dca0f32	8.963464916998314e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_arboricola
5b409bd7f8afd05bd36e5ca9e285742a	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
690137b63a7e08abef54295f44f10aa6	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Austroafricana	Austroafricana_associata
c9b347d9b5b19ae54fdd24b757f7ed79	0	0	NA	NA	NA	FALSE	Fungi	NA	NA	NA	NA	NA	NA
731dd7dc099d22a12a769a12e549bd6e	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula_mucilaginosa
0d598da5e394cb18db5421dfaa2f13bc	0	0	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
80bcf6bf04a159c08564242c413aaa69	0	0	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
6c704f8ce9138b240a99fe333350ae68	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_tephrensis
1eb5a10d05b48747af62d357aa54e58c	0	0	NA	NA	NA	FALSE	Fungi	NA	NA	NA	NA	NA	NA
4533455b019bc374b2b58c5388f14e83	8.913716073953066e-5	2	NA	0.6068376068376069	0.6068376068376069	FALSE	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_sphaerospermum
ee5191639439955da66ba0557da49474	5.765667194962684e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces_roseus
9d763d72fca830d20bcf91e164509fce	4.675432559059955e-5	1	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
7de2e09904b5a04eb28ee09aa8d04c7c	2.6636833413243833e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
ba065d3a2b748a977cd85a8b442c5019	1.5681003584229393e-4	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	NA
e961a4ff4726dfcd70b09bf6f44dd22b	1.1588599602539124e-4	2	NA	0.6068376068376069	0.6068376068376069	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum_sp
